invoice_id,account_id,invoice_date,amount,currency,status,line_items
INV-000724,ACC-0065,2024-09-04,149,USD,paid,novacrm_platform
INV-000725,ACC-0065,2024-10-03,149,USD,paid,novacrm_platform
INV-000726,ACC-0065,2024-11-04,149,USD,paid,novacrm_platform
INV-000727,ACC-0065,2024-12-02,149,USD,paid,novacrm_platform
INV-000728,ACC-0065,2025-01-01,149,USD,paid,novacrm_platform
INV-000729,ACC-0066,2023-03-03,499,USD,overdue,novacrm_platform
INV-000730,ACC-0066,2023-04-04,499,USD,paid,novacrm_platform
INV-000731,ACC-0066,2023-05-03,499,USD,paid,novacrm_platform
INV-000732,ACC-0066,2023-06-02,499,USD,paid,novacrm_platform
INV-000733,ACC-0066,2023-07-02,499,USD,paid,novacrm_platform
INV-000734,ACC-0066,2023-08-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-000735,ACC-0066,2023-09-04,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000736,ACC-0066,2023-10-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000737,ACC-0066,2023-11-01,637,USD,overdue,novacrm_platform|advanced_analytics|priority_support
INV-000738,ACC-0066,2023-12-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000739,ACC-0066,2024-01-01,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000740,ACC-0066,2024-02-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000741,ACC-0066,2024-03-04,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000742,ACC-0066,2024-04-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000743,ACC-0066,2024-05-03,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000744,ACC-0066,2024-06-03,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000745,ACC-0066,2024-07-01,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000746,ACC-0066,2024-08-03,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000747,ACC-0066,2024-09-02,637,USD,overdue,novacrm_platform|advanced_analytics|priority_support
INV-000748,ACC-0066,2024-10-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000749,ACC-0066,2024-11-04,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000750,ACC-0066,2024-12-02,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000751,ACC-0066,2025-01-01,637,USD,paid,novacrm_platform|advanced_analytics|priority_support
INV-000752,ACC-0067,2024-11-02,499,USD,paid,novacrm_platform
INV-000753,ACC-0067,2024-12-04,499,USD,paid,novacrm_platform
INV-000754,ACC-0067,2025-01-02,499,USD,paid,novacrm_platform
INV-000755,ACC-0068,2023-06-03,149,USD,paid,novacrm_platform
INV-000756,ACC-0068,2023-07-03,149,USD,paid,novacrm_platform
INV-000757,ACC-0068,2023-08-02,149,USD,paid,novacrm_platform
INV-000758,ACC-0068,2023-09-02,149,USD,paid,novacrm_platform
INV-000759,ACC-0068,2023-10-03,208,USD,paid,novacrm_platform|priority_support
INV-000760,ACC-0068,2023-11-03,208,USD,overdue,novacrm_platform|priority_support
INV-000761,ACC-0068,2023-12-04,208,USD,paid,novacrm_platform|priority_support
INV-000762,ACC-0068,2024-01-03,208,USD,paid,novacrm_platform|priority_support
INV-000763,ACC-0068,2024-02-02,208,USD,paid,novacrm_platform|priority_support
INV-000764,ACC-0068,2024-03-04,208,USD,overdue,novacrm_platform|priority_support
INV-000765,ACC-0068,2024-04-04,208,USD,paid,novacrm_platform|priority_support
INV-000766,ACC-0068,2024-05-02,558,USD,paid,novacrm_platform|priority_support
INV-000767,ACC-0068,2024-06-03,558,USD,paid,novacrm_platform|priority_support
INV-000768,ACC-0068,2024-07-02,558,USD,paid,novacrm_platform|priority_support
INV-000769,ACC-0068,2024-08-03,558,USD,paid,novacrm_platform|priority_support
INV-000770,ACC-0068,2024-09-01,558,USD,paid,novacrm_platform|priority_support
INV-000771,ACC-0068,2024-10-04,558,USD,overdue,novacrm_platform|priority_support
INV-000772,ACC-0068,2024-11-01,558,USD,paid,novacrm_platform|priority_support
INV-000773,ACC-0068,2024-12-03,558,USD,paid,novacrm_platform|priority_support
INV-000774,ACC-0068,2025-01-02,558,USD,overdue,novacrm_platform|priority_support
INV-000775,ACC-0069,2024-11-01,499,USD,paid,novacrm_platform
INV-000776,ACC-0069,2024-12-02,499,USD,overdue,novacrm_platform
INV-000777,ACC-0069,2025-01-01,587,USD,paid,novacrm_platform|api_access|priority_support
INV-000778,ACC-0070,2023-08-03,499,USD,paid,novacrm_platform
INV-000779,ACC-0070,2023-09-01,499,USD,paid,novacrm_platform
INV-000780,ACC-0070,2023-10-03,499,USD,paid,novacrm_platform
INV-000781,ACC-0070,2023-11-03,499,USD,paid,novacrm_platform
INV-000782,ACC-0070,2023-12-01,499,USD,paid,novacrm_platform
INV-000783,ACC-0070,2024-01-01,499,USD,paid,novacrm_platform
INV-000784,ACC-0070,2024-02-01,499,USD,paid,novacrm_platform
INV-000785,ACC-0070,2024-03-04,499,USD,paid,novacrm_platform
INV-000786,ACC-0070,2024-04-04,499,USD,overdue,novacrm_platform
INV-000787,ACC-0070,2024-05-04,499,USD,paid,novacrm_platform
INV-000788,ACC-0071,2024-04-04,499,USD,paid,novacrm_platform
INV-000789,ACC-0071,2024-05-04,499,USD,paid,novacrm_platform
INV-000790,ACC-0071,2024-06-02,499,USD,paid,novacrm_platform
INV-000791,ACC-0071,2024-07-01,499,USD,paid,novacrm_platform
INV-000792,ACC-0071,2024-08-01,499,USD,paid,novacrm_platform
INV-000793,ACC-0071,2024-09-03,558,USD,paid,novacrm_platform|priority_support
INV-000794,ACC-0071,2024-10-01,558,USD,paid,novacrm_platform|priority_support
INV-000795,ACC-0071,2024-11-02,558,USD,paid,novacrm_platform|priority_support
INV-000796,ACC-0071,2024-12-02,558,USD,paid,novacrm_platform|priority_support
INV-000797,ACC-0071,2025-01-01,558,USD,paid,novacrm_platform|priority_support
INV-000798,ACC-0072,2024-08-04,149,USD,paid,novacrm_platform
INV-000799,ACC-0072,2024-09-04,178,USD,paid,novacrm_platform|api_access
INV-000800,ACC-0072,2024-10-02,178,USD,overdue,novacrm_platform|api_access
INV-000801,ACC-0072,2024-11-04,178,USD,paid,novacrm_platform|api_access
INV-000802,ACC-0072,2024-12-01,178,USD,paid,novacrm_platform|api_access
INV-000803,ACC-0072,2025-01-02,178,USD,paid,novacrm_platform|api_access
INV-000804,ACC-0073,2024-07-03,149,USD,paid,novacrm_platform
INV-000805,ACC-0073,2024-08-03,149,USD,paid,novacrm_platform
INV-000806,ACC-0073,2024-09-01,149,USD,paid,novacrm_platform
INV-000807,ACC-0073,2024-10-04,149,USD,paid,novacrm_platform
INV-000808,ACC-0073,2024-11-03,149,USD,paid,novacrm_platform
INV-000809,ACC-0073,2024-12-01,149,USD,paid,novacrm_platform
INV-000810,ACC-0073,2025-01-04,149,USD,paid,novacrm_platform
INV-000811,ACC-0074,2023-03-01,499,USD,paid,novacrm_platform
INV-000812,ACC-0074,2023-04-03,499,USD,paid,novacrm_platform
INV-000813,ACC-0074,2023-05-04,499,USD,overdue,novacrm_platform
INV-000814,ACC-0074,2023-06-03,499,USD,paid,novacrm_platform
INV-000815,ACC-0074,2023-07-04,528,USD,paid,novacrm_platform|api_access
INV-000816,ACC-0074,2023-08-03,528,USD,paid,novacrm_platform|api_access
INV-000817,ACC-0074,2023-09-04,528,USD,paid,novacrm_platform|api_access
INV-000818,ACC-0074,2023-10-04,528,USD,paid,novacrm_platform|api_access
INV-000819,ACC-0074,2023-11-04,528,USD,paid,novacrm_platform|api_access
INV-000820,ACC-0074,2023-12-04,528,USD,paid,novacrm_platform|api_access
INV-000821,ACC-0074,2024-01-02,528,USD,paid,novacrm_platform|api_access
INV-000822,ACC-0074,2024-02-01,528,USD,paid,novacrm_platform|api_access
INV-000823,ACC-0074,2024-03-01,528,USD,paid,novacrm_platform|api_access
INV-000824,ACC-0074,2024-04-03,528,USD,paid,novacrm_platform|api_access
INV-000825,ACC-0074,2024-05-04,528,USD,paid,novacrm_platform|api_access
INV-000826,ACC-0074,2024-06-02,528,USD,overdue,novacrm_platform|api_access
INV-000827,ACC-0074,2024-07-04,528,USD,paid,novacrm_platform|api_access
INV-000828,ACC-0074,2024-08-04,528,USD,paid,novacrm_platform|api_access
INV-000829,ACC-0074,2024-09-04,528,USD,overdue,novacrm_platform|api_access
INV-000830,ACC-0074,2024-10-02,528,USD,paid,novacrm_platform|api_access
INV-000831,ACC-0074,2024-11-01,528,USD,paid,novacrm_platform|api_access
INV-000832,ACC-0074,2024-12-01,528,USD,paid,novacrm_platform|api_access
INV-000833,ACC-0074,2025-01-02,528,USD,paid,novacrm_platform|api_access
INV-000834,ACC-0075,2023-04-04,149,USD,paid,novacrm_platform
INV-000835,ACC-0075,2023-05-02,149,USD,paid,novacrm_platform
INV-000836,ACC-0075,2023-06-02,149,USD,overdue,novacrm_platform
INV-000837,ACC-0075,2023-07-04,149,USD,paid,novacrm_platform
INV-000838,ACC-0075,2023-08-04,149,USD,paid,novacrm_platform
INV-000839,ACC-0076,2023-08-02,49,USD,paid,novacrm_platform
INV-000840,ACC-0076,2023-09-03,108,USD,paid,novacrm_platform|priority_support
INV-000841,ACC-0076,2023-10-01,108,USD,paid,novacrm_platform|priority_support
INV-000842,ACC-0076,2023-11-04,108,USD,paid,novacrm_platform|priority_support
INV-000843,ACC-0076,2023-12-03,108,USD,paid,novacrm_platform|priority_support
INV-000844,ACC-0076,2024-01-01,108,USD,paid,novacrm_platform|priority_support
INV-000845,ACC-0076,2024-02-04,108,USD,paid,novacrm_platform|priority_support
INV-000846,ACC-0076,2024-03-02,108,USD,paid,novacrm_platform|priority_support
INV-000847,ACC-0076,2024-04-01,108,USD,paid,novacrm_platform|priority_support
INV-000848,ACC-0076,2024-05-01,108,USD,overdue,novacrm_platform|priority_support
INV-000849,ACC-0076,2024-06-03,108,USD,paid,novacrm_platform|priority_support
INV-000850,ACC-0076,2024-07-03,108,USD,paid,novacrm_platform|priority_support
INV-000851,ACC-0076,2024-08-04,108,USD,paid,novacrm_platform|priority_support
INV-000852,ACC-0076,2024-09-04,108,USD,paid,novacrm_platform|priority_support
INV-000853,ACC-0076,2024-10-03,108,USD,paid,novacrm_platform|priority_support
INV-000854,ACC-0076,2024-11-04,108,USD,paid,novacrm_platform|priority_support
INV-000855,ACC-0076,2024-12-03,108,USD,paid,novacrm_platform|priority_support
INV-000856,ACC-0076,2025-01-01,108,USD,paid,novacrm_platform|priority_support
INV-000857,ACC-0077,2024-12-03,149,USD,paid,novacrm_platform
INV-000858,ACC-0077,2025-01-01,208,USD,paid,novacrm_platform|priority_support
INV-000859,ACC-0078,2024-01-03,49,USD,paid,novacrm_platform
INV-000860,ACC-0078,2024-02-04,49,USD,paid,novacrm_platform
INV-000861,ACC-0078,2024-03-01,49,USD,paid,novacrm_platform
INV-000862,ACC-0078,2024-04-02,108,USD,overdue,novacrm_platform|priority_support
INV-000863,ACC-0078,2024-05-04,108,USD,paid,novacrm_platform|priority_support
INV-000864,ACC-0078,2024-06-03,108,USD,paid,novacrm_platform|priority_support
INV-000865,ACC-0078,2024-07-04,108,USD,paid,novacrm_platform|priority_support
INV-000866,ACC-0078,2024-08-01,108,USD,paid,novacrm_platform|priority_support
INV-000867,ACC-0078,2024-09-02,108,USD,paid,novacrm_platform|priority_support
INV-000868,ACC-0078,2024-10-04,108,USD,paid,novacrm_platform|priority_support
INV-000869,ACC-0078,2024-11-03,108,USD,paid,novacrm_platform|priority_support
INV-000870,ACC-0078,2024-12-02,108,USD,paid,novacrm_platform|priority_support
INV-000871,ACC-0078,2025-01-04,108,USD,paid,novacrm_platform|priority_support
INV-000872,ACC-0079,2024-06-01,149,USD,paid,novacrm_platform
INV-000873,ACC-0079,2024-07-02,149,USD,paid,novacrm_platform
INV-000874,ACC-0079,2024-08-02,149,USD,paid,novacrm_platform
INV-000875,ACC-0079,2024-09-01,149,USD,paid,novacrm_platform
INV-000876,ACC-0079,2024-10-02,149,USD,paid,novacrm_platform
INV-000877,ACC-0079,2024-11-04,149,USD,paid,novacrm_platform
INV-000878,ACC-0079,2024-12-01,149,USD,paid,novacrm_platform
INV-000879,ACC-0079,2025-01-02,149,USD,paid,novacrm_platform
INV-000880,ACC-0080,2024-06-04,149,USD,paid,novacrm_platform
INV-000881,ACC-0080,2024-07-04,149,USD,paid,novacrm_platform
INV-000882,ACC-0080,2024-08-03,149,USD,paid,novacrm_platform
INV-000883,ACC-0081,2023-08-03,149,USD,paid,novacrm_platform
INV-000884,ACC-0081,2023-09-01,149,USD,paid,novacrm_platform
INV-000885,ACC-0081,2023-10-04,149,USD,paid,novacrm_platform
INV-000886,ACC-0081,2023-11-02,149,USD,paid,novacrm_platform
INV-000887,ACC-0081,2023-12-02,149,USD,paid,novacrm_platform
INV-000888,ACC-0081,2024-01-03,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000889,ACC-0081,2024-02-01,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000890,ACC-0081,2024-03-01,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000891,ACC-0081,2024-04-02,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000892,ACC-0081,2024-05-01,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000893,ACC-0081,2024-06-03,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000894,ACC-0081,2024-07-03,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000895,ACC-0081,2024-08-04,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000896,ACC-0081,2024-09-04,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000897,ACC-0081,2024-10-04,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000898,ACC-0081,2024-11-04,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000899,ACC-0081,2024-12-01,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000900,ACC-0081,2025-01-03,237,USD,paid,novacrm_platform|api_access|priority_support
INV-000901,ACC-0082,2024-04-03,49,USD,paid,novacrm_platform
INV-000902,ACC-0082,2024-05-01,49,USD,paid,novacrm_platform
INV-000903,ACC-0082,2024-06-03,49,USD,paid,novacrm_platform
INV-000904,ACC-0082,2024-07-03,49,USD,overdue,novacrm_platform
INV-000905,ACC-0082,2024-08-03,49,USD,paid,novacrm_platform
INV-000906,ACC-0082,2024-09-03,49,USD,paid,novacrm_platform
INV-000907,ACC-0082,2024-10-02,49,USD,paid,novacrm_platform
INV-000908,ACC-0082,2024-11-04,49,USD,paid,novacrm_platform
INV-000909,ACC-0082,2024-12-02,49,USD,paid,novacrm_platform
INV-000910,ACC-0082,2025-01-04,49,USD,paid,novacrm_platform
INV-000911,ACC-0083,2023-07-03,149,USD,overdue,novacrm_platform
INV-000912,ACC-0083,2023-08-04,149,USD,paid,novacrm_platform
INV-000913,ACC-0083,2023-09-01,149,USD,paid,novacrm_platform
INV-000914,ACC-0083,2023-10-02,149,USD,paid,novacrm_platform
INV-000915,ACC-0083,2023-11-02,149,USD,paid,novacrm_platform
INV-000916,ACC-0083,2023-12-04,149,USD,paid,novacrm_platform
INV-000917,ACC-0083,2024-01-03,149,USD,paid,novacrm_platform
INV-000918,ACC-0083,2024-02-02,149,USD,paid,novacrm_platform
INV-000919,ACC-0083,2024-03-02,149,USD,paid,novacrm_platform
INV-000920,ACC-0083,2024-04-04,149,USD,paid,novacrm_platform
INV-000921,ACC-0083,2024-05-03,149,USD,paid,novacrm_platform
INV-000922,ACC-0083,2024-06-02,149,USD,paid,novacrm_platform
INV-000923,ACC-0083,2024-07-03,149,USD,overdue,novacrm_platform
INV-000924,ACC-0083,2024-08-02,149,USD,paid,novacrm_platform
INV-000925,ACC-0083,2024-09-03,149,USD,paid,novacrm_platform
INV-000926,ACC-0083,2024-10-03,149,USD,paid,novacrm_platform
INV-000927,ACC-0083,2024-11-03,149,USD,paid,novacrm_platform
INV-000928,ACC-0083,2024-12-01,149,USD,paid,novacrm_platform
INV-000929,ACC-0083,2025-01-01,149,USD,paid,novacrm_platform
INV-000930,ACC-0084,2024-02-02,149,USD,paid,novacrm_platform
INV-000931,ACC-0084,2024-03-04,149,USD,paid,novacrm_platform
INV-000932,ACC-0084,2024-04-04,149,USD,paid,novacrm_platform
INV-000933,ACC-0084,2024-05-02,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000934,ACC-0084,2024-06-02,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000935,ACC-0084,2024-07-04,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000936,ACC-0084,2024-08-02,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000937,ACC-0084,2024-09-04,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000938,ACC-0084,2024-10-02,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000939,ACC-0084,2024-11-01,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000940,ACC-0084,2024-12-03,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000941,ACC-0084,2025-01-02,257,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000942,ACC-0085,2023-03-02,49,USD,paid,novacrm_platform
INV-000943,ACC-0085,2023-04-01,108,USD,paid,novacrm_platform|priority_support
INV-000944,ACC-0085,2023-05-04,108,USD,paid,novacrm_platform|priority_support
INV-000945,ACC-0085,2023-06-04,108,USD,paid,novacrm_platform|priority_support
INV-000946,ACC-0085,2023-07-04,108,USD,paid,novacrm_platform|priority_support
INV-000947,ACC-0085,2023-08-01,108,USD,paid,novacrm_platform|priority_support
INV-000948,ACC-0085,2023-09-03,108,USD,paid,novacrm_platform|priority_support
INV-000949,ACC-0085,2023-10-03,108,USD,overdue,novacrm_platform|priority_support
INV-000950,ACC-0085,2023-11-02,108,USD,paid,novacrm_platform|priority_support
INV-000951,ACC-0085,2023-12-01,108,USD,paid,novacrm_platform|priority_support
INV-000952,ACC-0085,2024-01-02,108,USD,paid,novacrm_platform|priority_support
INV-000953,ACC-0086,2023-03-03,149,USD,paid,novacrm_platform
INV-000954,ACC-0086,2023-04-01,149,USD,paid,novacrm_platform
INV-000955,ACC-0086,2023-05-03,149,USD,paid,novacrm_platform
INV-000956,ACC-0086,2023-06-01,149,USD,paid,novacrm_platform
INV-000957,ACC-0086,2023-07-03,149,USD,paid,novacrm_platform
INV-000958,ACC-0086,2023-08-03,228,USD,paid,novacrm_platform|advanced_analytics
INV-000959,ACC-0086,2023-09-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000960,ACC-0086,2023-10-04,228,USD,paid,novacrm_platform|advanced_analytics
INV-000961,ACC-0086,2023-11-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000962,ACC-0086,2023-12-04,228,USD,paid,novacrm_platform|advanced_analytics
INV-000963,ACC-0086,2024-01-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000964,ACC-0086,2024-02-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000965,ACC-0086,2024-03-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000966,ACC-0086,2024-04-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000967,ACC-0086,2024-05-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000968,ACC-0086,2024-06-03,228,USD,paid,novacrm_platform|advanced_analytics
INV-000969,ACC-0086,2024-07-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000970,ACC-0086,2024-08-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000971,ACC-0086,2024-09-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000972,ACC-0086,2024-10-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-000973,ACC-0086,2024-11-04,228,USD,paid,novacrm_platform|advanced_analytics
INV-000974,ACC-0086,2024-12-03,228,USD,paid,novacrm_platform|advanced_analytics
INV-000975,ACC-0086,2025-01-02,228,USD,paid,novacrm_platform|advanced_analytics
INV-000976,ACC-0087,2024-06-01,499,USD,paid,novacrm_platform
INV-000977,ACC-0087,2024-07-01,499,USD,paid,novacrm_platform
INV-000978,ACC-0087,2024-08-03,499,USD,paid,novacrm_platform
INV-000979,ACC-0087,2024-09-02,499,USD,paid,novacrm_platform
INV-000980,ACC-0087,2024-10-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-000981,ACC-0087,2024-11-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000982,ACC-0087,2024-12-01,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000983,ACC-0087,2025-01-02,607,USD,paid,novacrm_platform|api_access|advanced_analytics
INV-000984,ACC-0088,2024-08-02,499,USD,paid,novacrm_platform
INV-000985,ACC-0088,2024-09-04,499,USD,paid,novacrm_platform
INV-000986,ACC-0088,2024-10-01,499,USD,paid,novacrm_platform
INV-000987,ACC-0088,2024-11-02,528,USD,paid,novacrm_platform|api_access
INV-000988,ACC-0088,2024-12-04,528,USD,paid,novacrm_platform|api_access
INV-000989,ACC-0088,2025-01-01,528,USD,paid,novacrm_platform|api_access
INV-000990,ACC-0089,2024-12-01,149,USD,paid,novacrm_platform
INV-000991,ACC-0089,2025-01-04,178,USD,paid,novacrm_platform|api_access
INV-000992,ACC-0090,2024-04-01,149,USD,paid,novacrm_platform
INV-000993,ACC-0090,2024-05-01,149,USD,paid,novacrm_platform
INV-000994,ACC-0090,2024-06-01,149,USD,paid,novacrm_platform
INV-000995,ACC-0090,2024-07-02,149,USD,paid,novacrm_platform
INV-000996,ACC-0090,2024-08-03,149,USD,paid,novacrm_platform
INV-000997,ACC-0090,2024-09-01,499,USD,paid,novacrm_platform
INV-000998,ACC-0090,2024-10-02,499,USD,paid,novacrm_platform
INV-000999,ACC-0090,2024-11-03,499,USD,paid,novacrm_platform
INV-001000,ACC-0090,2024-12-03,499,USD,paid,novacrm_platform
INV-001001,ACC-0090,2025-01-01,499,USD,paid,novacrm_platform
INV-001002,ACC-0091,2024-12-01,49,USD,paid,novacrm_platform
INV-001003,ACC-0091,2025-01-02,49,USD,paid,novacrm_platform
INV-001004,ACC-0092,2024-07-02,49,USD,paid,novacrm_platform
INV-001005,ACC-0092,2024-08-04,49,USD,paid,novacrm_platform
INV-001006,ACC-0092,2024-09-03,49,USD,overdue,novacrm_platform
INV-001007,ACC-0092,2024-10-01,49,USD,paid,novacrm_platform
INV-001008,ACC-0092,2024-11-03,49,USD,paid,novacrm_platform
INV-001009,ACC-0092,2024-12-04,49,USD,paid,novacrm_platform
INV-001010,ACC-0092,2025-01-04,49,USD,paid,novacrm_platform
INV-001011,ACC-0093,2024-09-04,49,USD,paid,novacrm_platform
INV-001012,ACC-0093,2024-10-04,49,USD,paid,novacrm_platform
INV-001013,ACC-0093,2024-11-02,49,USD,paid,novacrm_platform
INV-001014,ACC-0093,2024-12-01,78,USD,paid,novacrm_platform|api_access
INV-001015,ACC-0093,2025-01-02,78,USD,overdue,novacrm_platform|api_access
INV-001016,ACC-0094,2023-05-04,149,USD,paid,novacrm_platform
INV-001017,ACC-0094,2023-06-04,149,USD,paid,novacrm_platform
INV-001018,ACC-0094,2023-07-04,149,USD,paid,novacrm_platform
INV-001019,ACC-0094,2023-08-01,149,USD,paid,novacrm_platform
INV-001020,ACC-0094,2023-09-02,149,USD,paid,novacrm_platform
INV-001021,ACC-0094,2023-10-04,228,USD,paid,novacrm_platform|advanced_analytics
INV-001022,ACC-0094,2023-11-04,228,USD,paid,novacrm_platform|advanced_analytics
INV-001023,ACC-0094,2023-12-01,228,USD,paid,novacrm_platform|advanced_analytics
INV-001024,ACC-0094,2024-01-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-001025,ACC-0094,2024-02-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001026,ACC-0094,2024-03-03,578,USD,overdue,novacrm_platform|advanced_analytics
INV-001027,ACC-0094,2024-04-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-001028,ACC-0094,2024-05-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001029,ACC-0094,2024-06-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001030,ACC-0094,2024-07-01,578,USD,paid,novacrm_platform|advanced_analytics
INV-001031,ACC-0094,2024-08-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001032,ACC-0094,2024-09-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001033,ACC-0094,2024-10-02,578,USD,paid,novacrm_platform|advanced_analytics
INV-001034,ACC-0094,2024-11-04,578,USD,paid,novacrm_platform|advanced_analytics
INV-001035,ACC-0094,2024-12-03,578,USD,paid,novacrm_platform|advanced_analytics
INV-001036,ACC-0094,2025-01-01,578,USD,overdue,novacrm_platform|advanced_analytics
INV-001037,ACC-0095,2024-12-04,499,USD,paid,novacrm_platform
INV-001038,ACC-0095,2025-01-02,499,USD,paid,novacrm_platform
INV-001039,ACC-0096,2023-10-04,149,USD,paid,novacrm_platform
INV-001040,ACC-0096,2023-11-04,178,USD,paid,novacrm_platform|api_access
INV-001041,ACC-0096,2023-12-04,178,USD,paid,novacrm_platform|api_access
INV-001042,ACC-0096,2024-01-01,178,USD,paid,novacrm_platform|api_access
INV-001043,ACC-0096,2024-02-01,178,USD,overdue,novacrm_platform|api_access
INV-001044,ACC-0096,2024-03-04,178,USD,paid,novacrm_platform|api_access
INV-001045,ACC-0096,2024-04-01,178,USD,paid,novacrm_platform|api_access
INV-001046,ACC-0096,2024-05-03,178,USD,paid,novacrm_platform|api_access
INV-001047,ACC-0096,2024-06-02,178,USD,paid,novacrm_platform|api_access
INV-001048,ACC-0096,2024-07-04,178,USD,paid,novacrm_platform|api_access
INV-001049,ACC-0096,2024-08-03,178,USD,overdue,novacrm_platform|api_access
INV-001050,ACC-0096,2024-09-02,178,USD,paid,novacrm_platform|api_access
INV-001051,ACC-0096,2024-10-03,178,USD,paid,novacrm_platform|api_access
INV-001052,ACC-0097,2024-10-04,149,USD,paid,novacrm_platform
INV-001053,ACC-0097,2024-11-03,149,USD,paid,novacrm_platform
INV-001054,ACC-0097,2024-12-01,149,USD,paid,novacrm_platform
INV-001055,ACC-0097,2025-01-02,149,USD,paid,novacrm_platform
INV-001056,ACC-0098,2023-04-03,149,USD,paid,novacrm_platform
INV-001057,ACC-0098,2023-05-03,149,USD,paid,novacrm_platform
INV-001058,ACC-0098,2023-06-03,149,USD,paid,novacrm_platform
INV-001059,ACC-0098,2023-07-01,149,USD,paid,novacrm_platform
INV-001060,ACC-0098,2023-08-04,149,USD,paid,novacrm_platform
INV-001061,ACC-0098,2023-09-04,149,USD,paid,novacrm_platform
INV-001062,ACC-0098,2023-10-02,149,USD,paid,novacrm_platform
INV-001063,ACC-0098,2023-11-04,149,USD,paid,novacrm_platform
INV-001064,ACC-0098,2023-12-02,149,USD,paid,novacrm_platform
INV-001065,ACC-0098,2024-01-01,149,USD,paid,novacrm_platform
INV-001066,ACC-0098,2024-02-01,149,USD,paid,novacrm_platform
INV-001067,ACC-0098,2024-03-01,149,USD,overdue,novacrm_platform
INV-001068,ACC-0098,2024-04-04,149,USD,paid,novacrm_platform
INV-001069,ACC-0098,2024-05-02,149,USD,paid,novacrm_platform
INV-001070,ACC-0098,2024-06-01,149,USD,overdue,novacrm_platform
INV-001071,ACC-0099,2023-07-01,149,USD,paid,novacrm_platform
INV-001072,ACC-0099,2023-08-04,149,USD,paid,novacrm_platform
INV-001073,ACC-0099,2023-09-04,149,USD,paid,novacrm_platform
INV-001074,ACC-0099,2023-10-02,149,USD,overdue,novacrm_platform
INV-001075,ACC-0099,2023-11-02,149,USD,paid,novacrm_platform
